ID,t,logFC,P.Value
HGNC:8874,0.904970259,0.043632005,0.388201107
HGNC:36355,0.874376554,0.043618963,0.40380928
HGNC:26036,1.035022204,0.043607963,0.326681216
HGNC:33267,0.968422564,0.043595002,0.357211197
HGNC:7200,0.857697034,0.043573647,0.41250127
HGNC:52549,0.587039422,0.043569804,0.571076233
HGNC:7161,0.850463622,0.043563574,0.416310704
HGNC:9023,0.753002633,0.043555412,0.469979497
HGNC:11544,0.861816023,0.043553823,0.410342831
HGNC:9621,0.720572851,0.043537026,0.488792199
HGNC:24699,0.781914989,0.043533989,0.453606211
HGNC:17181,0.62879201,0.043520722,0.544536468
HGNC:21251,0.775810529,0.043514082,0.457031677
HGNC:18944,0.92198928,0.043500949,0.379706126
HGNC:2700,0.93173005,0.043488914,0.37490444
HGNC:9219,0.853908632,0.043484792,0.414493396
HGNC:19920,0.917838168,0.043464756,0.381765763
HGNC:5476,0.780492017,0.043454084,0.454403186
HGNC:1072,0.85974066,0.043433819,0.411429386
HGNC:12128,0.831402043,0.043433571,0.426464999
HGNC:1373,1.009761138,0.043431606,0.338021655
HGNC:17056,1.01423546,0.043400698,0.335991735
HGNC:48621,0.703072939,0.043398629,0.499138335
HGNC:5964,1.004839624,0.043396808,0.340265053
HGNC:26988,1.05994823,0.04338023,0.315776105
HGNC:28399,0.671686889,0.043373844,0.518030653
HGNC:20758,0.867998937,0.043372406,0.407117575
HGNC:21716,0.680701442,0.043363587,0.51256059
HGNC:10788,1.005981794,0.043356928,0.339743423
HGNC:28706,0.873014475,0.043353214,0.404514258
HGNC:27986,0.893685356,0.043351805,0.393907926
HGNC:28109,0.898555101,0.04335081,0.391438039
HGNC:11125,1.059515058,0.043346858,0.315963212
HGNC:1544,0.832880885,0.043344889,0.425671214
HGNC:3690,0.677851139,0.043344043,0.514286359
HGNC:18171,0.815259018,0.043343379,0.435195355
HGNC:21223,1.032968716,0.04332909,0.327592208
HGNC:8053,0.994834729,0.043312666,0.3448599
HGNC:11023,0.886297549,0.043311489,0.397675924
HGNC:4430,1.054516761,0.04330556,0.318128348
HGNC:2219,0.819990969,0.043304211,0.43262385
HGNC:12672,1.036588784,0.043297684,0.325987524
HGNC:1005,0.833772932,0.04328349,0.425192884
HGNC:18865,0.857539501,0.043275888,0.412583977
HGNC:16121,0.576933924,0.043256468,0.577606539
HGNC:31136,0.70244928,0.043252813,0.499509542
HGNC:22968,0.942213734,0.043234799,0.369785628
HGNC:24697,0.637338229,0.043232498,0.53919329
HGNC:25535,0.954813049,0.04321492,0.363701119
HGNC:27267,0.574341809,0.04319003,0.579288193
HGNC:18562,0.951245633,0.043186906,0.365416458
HGNC:6279,0.956451168,0.043185083,0.362915425
HGNC:17186,0.978197908,0.043155323,0.352602423
HGNC:33165,0.812790435,0.043152473,0.436540946
HGNC:37241,0.887134439,0.043148554,0.397247816
HGNC:29463,0.767578778,0.043137632,0.461677629
HGNC:10500,0.871557837,0.043135127,0.405269127
HGNC:12405,0.783822101,0.043123555,0.452539523
HGNC:16040,0.812939003,0.043096065,0.436459884
HGNC:16482,0.473470252,0.043093675,0.64673578
HGNC:23137,1.010241892,0.043091195,0.337803106
HGNC:1390,1.004787611,0.043086787,0.340288822
HGNC:37126,0.691340536,0.043055614,0.506150162
HGNC:31792,0.849694004,0.04304346,0.41671744
HGNC:15110,0.596424939,0.043040138,0.565048105
HGNC:27855,0.891708459,0.043037893,0.394913723
HGNC:12142,0.895048419,0.043033352,0.393215486
HGNC:54908,0.988838058,0.043030413,0.347635976
HGNC:8713,0.510578903,0.043019305,0.62148012
HGNC:18041,0.839309678,0.043006022,0.422232193
HGNC:33699,0.880358879,0.042973093,0.400723147
HGNC:9579,0.985921867,0.042964864,0.348991966
HGNC:24499,0.746579061,0.042944407,0.473668447
HGNC:25130,0.742519003,0.042918635,0.47600963
HGNC:16831,0.833994263,0.042906069,0.42507426
HGNC:27397,0.950982823,0.042895437,0.365543059
HGNC:26090,0.939194443,0.042879868,0.371254624
HGNC:24978,0.749183762,0.042877448,0.472170374
HGNC:54789,0.764642757,0.042843609,0.463342127
HGNC:37249,0.962914694,0.042829943,0.35982741
HGNC:28361,0.781101697,0.04282792,0.454061605
HGNC:10397,0.853012805,0.042793335,0.414965434
HGNC:27399,0.593340615,0.042778466,0.567025162
HGNC:17466,0.775736133,0.042741387,0.457073528
HGNC:1748,0.879561175,0.042730189,0.401133706
HGNC:13164,1.017306989,0.042627173,0.334603544
HGNC:14379,0.944228576,0.04261681,0.368807681
HGNC:28055,0.90901446,0.04259916,0.386170302
HGNC:2753,1.036545218,0.042592352,0.3260068
HGNC:15919,0.754879093,0.042575344,0.46890538
HGNC:4620,0.648458281,0.042562589,0.532287044
HGNC:3795,0.649950264,0.04254921,0.531364419
HGNC:1612,1.013018669,0.042538328,0.336542864
HGNC:6585,0.883804087,0.042503813,0.398953369
HGNC:7664,0.962855315,0.042487602,0.359855691
HGNC:29932,0.380999306,0.042441502,0.711715421
HGNC:53574,0.985788729,0.042432603,0.349053966
HGNC:12369,0.604662947,0.042401899,0.559786554
HGNC:54306,0.706821181,0.042388122,0.496910955
HGNC:26266,0.61583759,0.042373543,0.552693939
HGNC:12024,0.601045333,0.042339487,0.562093679
HGNC:1262,0.735618632,0.042329219,0.480005589
HGNC:2361,0.542712344,0.042329089,0.600021674
HGNC:14350,0.732899425,0.042313965,0.481586113
HGNC:28802,0.975943171,0.042307577,0.353661552
HGNC:13939,0.66415464,0.042305625,0.522628165
HGNC:15750,1.006464734,0.042298466,0.339523043
HGNC:17921,0.795053133,0.042290521,0.446291376
HGNC:31969,0.750992465,0.042289185,0.471131908
HGNC:33517,0.873624865,0.042284893,0.404198229
HGNC:15859,0.999031222,0.042269342,0.342927022
HGNC:24065,0.965650012,0.042245388,0.358526396
HGNC:3315,0.855754913,0.042234751,0.413521703
HGNC:20662,0.914139908,0.042230529,0.383607436
HGNC:1409,0.564654422,0.042216705,0.585596616
HGNC:10516,1.01222272,0.042173274,0.336903745
HGNC:33464,0.912357518,0.04217074,0.384497299
HGNC:16813,0.673069281,0.042162491,0.51718953
HGNC:4852,1.005604843,0.042155828,0.33991551
HGNC:27596,0.622516086,0.042153297,0.548479723
HGNC:29383,0.971342117,0.042135659,0.355830101
HGNC:26300,0.560012876,0.042128363,0.588632339
HGNC:30518,0.916961029,0.042098252,0.382201991
HGNC:20763,0.666303773,0.042069242,0.521313893
HGNC:17821,1.002514612,0.04205727,0.341328739
HGNC:31293,0.928784823,0.042020784,0.376351647
HGNC:28334,0.913281416,0.042019731,0.384035857
HGNC:13567,0.879384412,0.04200079,0.401224721
HGNC:13044,1.026218909,0.041999776,0.330600182
HGNC:7984,0.953859824,0.041966243,0.364158887
HGNC:26435,0.96193655,0.041965272,0.360293489
HGNC:13022,1.002010537,0.041964502,0.341559679
HGNC:5579,0.842484827,0.041948162,0.420540703
HGNC:13749,0.829871188,0.041943691,0.427287762
HGNC:15830,0.818359366,0.041934739,0.433509358
HGNC:17839,1.008874779,0.041933247,0.338424869
HGNC:27273,0.570395408,0.041902506,0.581853592
HGNC:16734,0.924946893,0.041878133,0.378243532
HGNC:24742,0.730570979,0.041869104,0.482942132
HGNC:1985,0.849802062,0.041855857,0.416660316
HGNC:8104,0.867891233,0.041842374,0.407173606
HGNC:2042,0.663890108,0.041819378,0.522790073
HGNC:19918,0.880068071,0.041809242,0.400872785
HGNC:4166,0.596935536,0.041802913,0.564721185
HGNC:31973,0.628955937,0.041781481,0.544433691
HGNC:17028,0.982184931,0.041762161,0.350735313
HGNC:17992,0.981207773,0.04175567,0.351192236
HGNC:40464,0.648901188,0.041753845,0.532013056
HGNC:14366,0.933296773,0.041750592,0.374136231
HGNC:24591,0.747896204,0.041739144,0.472910522
HGNC:33736,0.98840228,0.041738342,0.347838358
HGNC:17692,0.858953413,0.041723116,0.41184207
HGNC:22219,0.718453507,0.04167521,0.490037968
HGNC:21539,0.585119967,0.041663703,0.572313451
HGNC:44109,0.745099358,0.041657241,0.474520843
HGNC:21575,0.672417353,0.041651761,0.517586096
HGNC:29079,0.815744565,0.04164457,0.434931018
HGNC:16476,0.868567253,0.041644035,0.406822006
HGNC:15900,0.683021191,0.041629119,0.511158658
HGNC:27089,0.902519721,0.041614083,0.389435338
HGNC:14970,0.937050746,0.041605843,0.372300173
HGNC:14917,0.800295047,0.041604523,0.443394846
HGNC:24866,0.702864281,0.041596132,0.499262511
HGNC:30243,0.646138049,0.041574508,0.533723729
HGNC:33733,0.670118497,0.041560682,0.518985948
HGNC:8943,0.791301826,0.041550749,0.448371941
HGNC:21031,0.921090895,0.041547304,0.380151197
HGNC:4030,0.801865302,0.041538936,0.442529613
HGNC:4463,0.883208046,0.041532541,0.399259157
HGNC:15634,0.977477048,0.041523402,0.352940782
HGNC:17259,0.748298311,0.041520056,0.472679292
HGNC:16397,0.682550839,0.041512593,0.511442725
HGNC:18981,0.820466502,0.041511115,0.432365998
HGNC:21243,0.962072976,0.041500174,0.360228456
HGNC:14651,0.849763149,0.041496906,0.416680887
HGNC:16129,0.979396351,0.041488416,0.352040426
HGNC:9603,0.915270758,0.041474199,0.383043618
HGNC:16005,0.676380165,0.041473597,0.515178365
HGNC:18802,0.673200579,0.041458516,0.517109684
HGNC:1012,0.85918605,0.04143647,0.411720089
HGNC:25638,0.871645885,0.041432142,0.40522347
HGNC:7670,0.703201415,0.041422002,0.499061887
HGNC:33178,0.909778303,0.041403238,0.385787587
HGNC:22972,1.022070623,0.041389813,0.332459136
HGNC:16305,0.843605381,0.041389782,0.419944863
HGNC:20653,0.543663631,0.041377217,0.599392403
HGNC:6944,0.528407777,0.041373596,0.609525901
HGNC:11034,0.894395636,0.041344816,0.393546994
HGNC:10974,0.711073248,0.041341113,0.494391677
HGNC:27609,0.754848856,0.041320986,0.468922676
HGNC:23228,0.844146699,0.041309458,0.419657232
HGNC:41112,0.71545133,0.041300077,0.491806082
HGNC:9560,0.80961688,0.041299168,0.438274912
HGNC:30927,0.541620612,0.041233923,0.600744278
HGNC:11615,0.662573549,0.041228108,0.523596326
HGNC:12761,0.792401181,0.041221096,0.447761547
HGNC:4328,0.907162072,0.041205947,0.387099542
HGNC:17138,0.726544106,0.041204944,0.485292971
HGNC:9940,0.877666501,0.041195352,0.402110028
HGNC:28703,0.892177416,0.041194628,0.394674966
HGNC:4940,0.85652814,0.041190479,0.413115224
HGNC:1814,0.537155277,0.041183356,0.6037046
HGNC:15350,0.661844917,0.041153065,0.524042856
HGNC:15453,0.713817184,0.041106112,0.492770179
HGNC:20952,0.975737667,0.041084062,0.353758201
HGNC:6158,0.855648216,0.04108076,0.413577815
HGNC:48680,0.854653813,0.041069672,0.414101019
HGNC:8718,0.627091729,0.041067723,0.545603155
HGNC:25161,0.883231361,0.041045766,0.399247193
HGNC:29954,0.675911778,0.041041561,0.515462594
HGNC:16986,0.707393172,0.041035932,0.496571596
HGNC:2940,0.779545617,0.041005774,0.454933753
HGNC:18902,0.71583842,0.041001761,0.491577883
HGNC:3431,0.950670425,0.040995268,0.365693589
HGNC:11476,0.806795104,0.040971337,0.43982055
HGNC:20794,0.924953939,0.040949096,0.378240053
HGNC:31839,0.460701442,0.040947202,0.655539403
HGNC:49267,0.794649075,0.040896364,0.446515168
HGNC:15970,0.685463608,0.040892527,0.509685122
HGNC:6222,0.799880854,0.040890374,0.44362326
HGNC:20099,0.753606552,0.040875307,0.46963363
HGNC:37280,0.684949311,0.040854781,0.509995187
HGNC:7198,0.814232229,0.040854333,0.435754704
HGNC:1613,0.671633228,0.040852966,0.51806332
HGNC:28963,0.98561193,0.040846928,0.349136312
HGNC:1984,0.709828032,0.040840169,0.495128621
HGNC:30,0.761722548,0.040836781,0.465001526
HGNC:4511,0.880235336,0.040831377,0.400786713
HGNC:30204,0.98572368,0.040811297,0.349084262
HGNC:1755,0.791696385,0.040801091,0.448152807
HGNC:27304,0.89464611,0.040800883,0.393419771
HGNC:18069,0.496497863,0.040795634,0.631004793
HGNC:3157,0.680775745,0.040762105,0.512515649
HGNC:14290,0.828415235,0.040755812,0.42807127
HGNC:5056,0.838943131,0.040754748,0.422427762
HGNC:25523,0.828710336,0.040750111,0.427912386
HGNC:26113,0.845970593,0.040741097,0.418689093
HGNC:35245,0.816531062,0.040738349,0.434503072
HGNC:35167,0.885670503,0.040735309,0.3979969
HGNC:20117,0.979831945,0.040717846,0.351836323
HGNC:6617,0.77255729,0.040705935,0.458864115
HGNC:8890,0.717687728,0.040702311,0.490488589
HGNC:9091,0.823736993,0.040690543,0.430595424
HGNC:22949,0.755261926,0.040683658,0.468686435
HGNC:52262,0.746849741,0.040673803,0.473512626
HGNC:3252,0.923601956,0.040668549,0.378908126
HGNC:11389,0.875873031,0.040667312,0.403035731
HGNC:29875,0.442114721,0.040665651,0.668454452
HGNC:28430,1.006986862,0.040658251,0.339284901
HGNC:43869,0.762117781,0.040656161,0.464776711
HGNC:8769,0.870505051,0.040651892,0.40581532
HGNC:13714,0.796485525,0.040642392,0.445498631
HGNC:12233,0.905937131,0.040642357,0.3877149
HGNC:11968,0.828651589,0.040640174,0.427944012
HGNC:24287,0.650733918,0.040630371,0.530880195
HGNC:28861,0.538124421,0.040629303,0.60306145
HGNC:13589,0.744319464,0.040616188,0.474970503
HGNC:28870,0.917875056,0.040610617,0.381747425
HGNC:6017,0.832021423,0.040601907,0.426132417
HGNC:26075,0.82568551,0.040583564,0.429542875
HGNC:1874,0.949044427,0.040575534,0.366477811
HGNC:4006,0.882219239,0.040565626,0.399766811
HGNC:29029,0.987945726,0.040562742,0.348050483
HGNC:26146,0.624278883,0.040560153,0.547370471
HGNC:9990,0.66619219,0.0405186,0.521382081
HGNC:24300,0.974821362,0.040504072,0.354189378
HGNC:10071,0.982473856,0.040493778,0.350600295
HGNC:1711,0.639405587,0.040491291,0.537905375
HGNC:910,0.685329822,0.040472976,0.50976577
HGNC:30595,0.836219129,0.040463232,0.423883076
HGNC:27367,0.623588008,0.040454711,0.547805054
HGNC:17340,0.943846781,0.040450445,0.368992848
HGNC:19089,0.627820713,0.040412242,0.545145672
HGNC:12628,0.842074657,0.040408568,0.420758951
HGNC:18839,0.800362527,0.040391687,0.44335764
HGNC:26147,0.701207379,0.04037286,0.500249242
HGNC:23387,0.637629743,0.040369739,0.539011574
HGNC:29669,0.906708615,0.0403647,0.387327258
HGNC:17451,0.581248357,0.040345137,0.574813478
HGNC:12712,0.749387711,0.040341912,0.472053203
HGNC:6937,0.802763014,0.04033353,0.442035467
HGNC:29285,0.773821136,0.040331737,0.458151664
HGNC:9329,0.918362849,0.040326289,0.381504994
HGNC:20649,0.523002043,0.040305447,0.613137831
HGNC:3770,0.927142128,0.040300033,0.377160569
HGNC:27184,0.674425679,0.040293573,0.516365025
HGNC:7687,0.910246774,0.040283942,0.385552999
HGNC:13026,0.946768843,0.040270739,0.367577383
HGNC:15802,0.868609966,0.040229531,0.406799797
HGNC:21728,0.57083797,0.040228915,0.581565592
HGNC:14809,0.606569382,0.040228258,0.558572888
HGNC:3826,0.904056831,0.040222237,0.388660836
HGNC:29212,0.69333566,0.040205278,0.504953528
HGNC:9350,0.770917824,0.040198173,0.459789389
HGNC:4140,0.944157104,0.040198021,0.368842339
HGNC:1717,0.874947331,0.040190088,0.403514116
HGNC:5348,0.768208863,0.040186254,0.461320928
HGNC:10576,0.927948227,0.040170787,0.37676346
HGNC:4528,0.707193294,0.040165508,0.496690166
HGNC:2742,0.840364153,0.040164866,0.42166993
HGNC:1557,0.954108429,0.040153916,0.364039459
HGNC:28197,0.820135303,0.040150744,0.432545575
HGNC:26799,0.981605395,0.040145875,0.351006253
HGNC:5654,0.789885253,0.04014428,0.449159276
HGNC:3340,0.806092378,0.040130584,0.440206037
HGNC:24887,0.788894793,0.040127556,0.44971032
HGNC:35752,0.9081215,0.040123582,0.386618052
HGNC:4748,0.9903427,0.040108298,0.346937869
HGNC:14759,0.762187898,0.040100381,0.464736834
HGNC:31967,0.620096381,0.040093031,0.550004447
HGNC:18626,0.989989598,0.040085134,0.347101604
HGNC:25974,0.891205967,0.040076022,0.395169668
HGNC:21865,0.76713465,0.040063681,0.461929165
HGNC:15267,0.695887015,0.040055368,0.503425815
HGNC:29329,0.705742482,0.040031707,0.497551335
HGNC:20134,0.859529931,0.040019218,0.411539824
HGNC:17812,0.520315701,0.040015977,0.61493685
HGNC:18823,0.924287476,0.040015619,0.378569275
HGNC:14572,0.731188302,0.04000069,0.482582386
HGNC:1096,0.866153479,0.039996885,0.408078389
HGNC:9037,0.600136296,0.039992844,0.562674256
HGNC:6301,0.822231187,0.03998464,0.431410025
HGNC:18127,0.730049326,0.039970983,0.483246259
HGNC:29464,0.815360188,0.039947016,0.435140268
HGNC:27453,0.716134989,0.039937418,0.491403094
HGNC:3032,0.83567982,0.039929699,0.42417161
HGNC:30846,0.572843514,0.039929469,0.580261446
HGNC:48872,0.568331268,0.039925754,0.583197873
HGNC:37439,0.868338423,0.039900893,0.406940997
HGNC:40259,0.775726955,0.039900416,0.457078691
HGNC:28521,0.78467972,0.039874298,0.452060379
HGNC:8910,0.957833248,0.039866548,0.3622535
HGNC:3091,0.825349204,0.039850778,0.429724417
HGNC:30378,0.799743881,0.039847428,0.443698814
HGNC:4934,0.819729847,0.039843844,0.432765484
HGNC:26599,0.486952321,0.03983358,0.637502654
HGNC:12513,0.827171085,0.039830523,0.428741572
HGNC:14437,0.707994193,0.039825039,0.496215169
HGNC:27877,0.657268503,0.039814094,0.526852637
HGNC:24078,0.837018904,0.039770036,0.423455437
HGNC:8466,0.471363522,0.039753633,0.648184372
HGNC:15518,0.900180248,0.039752292,0.390616226
HGNC:13075,0.773829357,0.039740698,0.458147031
HGNC:4013,0.871655778,0.039739955,0.405218341
HGNC:15091,0.789525639,0.039739221,0.449359296
HGNC:37233,0.60982291,0.039732914,0.556505096
HGNC:16276,0.924760511,0.039720241,0.378335582
HGNC:15684,0.91377686,0.039716172,0.383788569
HGNC:9308,0.919852976,0.039700636,0.380765089
HGNC:4186,0.862745054,0.039614986,0.409857083
HGNC:25753,0.857275953,0.039602682,0.412722368
HGNC:9965,0.841475987,0.039594107,0.421077637
HGNC:847,0.958431346,0.039591759,0.361967324
HGNC:4601,0.943063468,0.039562386,0.369372962
HGNC:11729,0.64166925,0.039526415,0.536497235
HGNC:32950,0.797131561,0.039510456,0.445141395
HGNC:24040,0.894692228,0.039501123,0.393396349
HGNC:24272,0.924945887,0.039447657,0.378244029
HGNC:4248,0.919308729,0.03944666,0.381035209
HGNC:13709,0.934743676,0.039425742,0.373427782
HGNC:28750,0.782807774,0.039399237,0.453106652
HGNC:25924,0.769342137,0.03939722,0.460679815
HGNC:16837,0.733358456,0.03935934,0.481319072
HGNC:4441,0.773103443,0.039337674,0.45855615
HGNC:18081,0.755297219,0.03932035,0.468666255
HGNC:5910,0.62769763,0.039311718,0.545222899
HGNC:22197,0.89940445,0.039307128,0.391008383
HGNC:18926,0.682056382,0.039292938,0.511741453
HGNC:12113,0.548269278,0.039291415,0.596350735
HGNC:19090,0.588565372,0.039260204,0.570093717
HGNC:25180,0.79240754,0.039249467,0.447758018
HGNC:24599,0.784640889,0.039248641,0.452082066
HGNC:3148,0.698367667,0.039248019,0.501943173
HGNC:24326,0.86799436,0.039223414,0.407119956
HGNC:52998,0.88740028,0.039165225,0.397111894
HGNC:4838,0.790482673,0.039159513,0.448827117
HGNC:19974,0.8706524,0.03914949,0.405738844
HGNC:20445,0.767842061,0.039149406,0.461528558
HGNC:43568,0.542568089,0.039145908,0.600117128
HGNC:29349,0.691754805,0.039125312,0.505901549
HGNC:18641,0.956310859,0.039121547,0.362982673
HGNC:7703,0.966414349,0.039107703,0.358163468
HGNC:29320,0.654105146,0.039096679,0.528800081
HGNC:28943,0.839569431,0.039091568,0.422093641
HGNC:4712,0.821174703,0.039063203,0.431982176
HGNC:53482,0.59753845,0.039055084,0.564335294
HGNC:35599,0.944914972,0.039049959,0.368474952
HGNC:26233,0.744179328,0.039046349,0.47505133
HGNC:14467,0.836932594,0.039041522,0.423501572
HGNC:15586,0.779767712,0.039027896,0.454809206
HGNC:9861,0.763740887,0.039026962,0.4638542
HGNC:202,0.869057006,0.039019781,0.406567415
HGNC:9804,0.762926118,0.039006042,0.464317134
HGNC:11055,0.730190633,0.038982586,0.483163865
HGNC:9245,0.879165511,0.038933498,0.401337453
HGNC:34001,0.626594272,0.038926559,0.545915467
HGNC:7113,0.905350337,0.038925286,0.388009927
HGNC:18169,0.266992542,0.038903422,0.795269691
HGNC:29353,0.854120991,0.038896272,0.414381552
HGNC:22990,0.645826948,0.038879508,0.533916535
HGNC:29430,0.756038642,0.038878329,0.468242428
HGNC:10888,0.508473651,0.03887279,0.622899513
HGNC:9632,0.81381083,0.038863164,0.435984404
HGNC:3720,0.852645254,0.038847616,0.415159215
HGNC:26264,0.826526901,0.038823359,0.429088913
HGNC:13615,0.693128368,0.038820957,0.505077776
HGNC:20860,0.5987335,0.038805805,0.563570849
HGNC:31953,0.73424486,0.038781221,0.480803673
HGNC:26588,0.60173574,0.03876739,0.561652959
HGNC:41297,0.824849537,0.038758552,0.429994237
HGNC:29573,0.641645144,0.038744402,0.536512219
HGNC:2345,0.833471857,0.038713899,0.425354284
HGNC:7679,0.775840867,0.038709594,0.457014611
HGNC:10759,0.65668924,0.038705891,0.527208927
HGNC:3766,0.773585345,0.038705527,0.458284528
HGNC:31,0.571569091,0.038700081,0.58108998
HGNC:28368,0.705381868,0.038689713,0.497765531
HGNC:21381,0.911127366,0.038687179,0.385112315
HGNC:22966,0.690940935,0.038683501,0.506390043
HGNC:48918,0.619676465,0.038683372,0.550269295
HGNC:33969,0.857491454,0.038674017,0.412609204
HGNC:24114,0.856655906,0.03866433,0.413048085
HGNC:17805,0.586612339,0.038635664,0.571351388
HGNC:33605,0.800259152,0.038635172,0.443414638
HGNC:20076,0.717701437,0.03861893,0.49048052
HGNC:32448,0.66048446,0.038617692,0.524877199
HGNC:20767,0.901394647,0.038607737,0.390002921
HGNC:16980,0.860789171,0.038596852,0.41088019
HGNC:8534,0.768822994,0.038596356,0.460973431
HGNC:6254,0.711534661,0.038594537,0.494118778
HGNC:4070,0.470391428,0.038581643,0.64885331
HGNC:26374,0.689062395,0.038577636,0.50751867
HGNC:39013,0.8716749,0.038566311,0.405208425
